Nombre de la carpeta,Instrument,Stem,Posible archivo stem
LadyGaga_BornThisWay,"['drum machine', 'sampler']",S01,LadyGaga_BornThisWay_STEM_01.wav
LadyGaga_BornThisWay,synthesizer,S02,LadyGaga_BornThisWay_STEM_02.wav
LadyGaga_BornThisWay,synthesizer,S03,LadyGaga_BornThisWay_STEM_03.wav
LadyGaga_BornThisWay,Unlabeled,S04,LadyGaga_BornThisWay_STEM_04.wav
LadyGaga_BornThisWay,"['string section', 'synthesizer']",S05,LadyGaga_BornThisWay_STEM_05.wav
LadyGaga_BornThisWay,"['female singer', 'vocalists']",S06,LadyGaga_BornThisWay_STEM_06.wav
LambOfGod_Requiem,drum set,S01,LambOfGod_Requiem_STEM_01.wav
LambOfGod_Requiem,distorted electric guitar,S02,LambOfGod_Requiem_STEM_02.wav
LambOfGod_Requiem,electric bass,S03,LambOfGod_Requiem_STEM_03.wav
LambOfGod_Requiem,distorted electric guitar,S04,LambOfGod_Requiem_STEM_04.wav
LambOfGod_Requiem,distorted electric guitar,S05,LambOfGod_Requiem_STEM_05.wav
LambOfGod_Requiem,male singer,S06,LambOfGod_Requiem_STEM_06.wav
LambOfGod_Requiem,fx/processed sound,S07,LambOfGod_Requiem_STEM_07.wav
LambOfGod_Requiem,male screamer,S08,LambOfGod_Requiem_STEM_08.wav
LaRoux_Bulletproof,synthesizer,S01,LaRoux_Bulletproof_STEM_01.wav
LaRoux_Bulletproof,synthesizer,S02,LaRoux_Bulletproof_STEM_02.wav
LaRoux_Bulletproof,vocalists,S03,LaRoux_Bulletproof_STEM_03.wav
LaRoux_Bulletproof,drum machine,S04,LaRoux_Bulletproof_STEM_04.wav
LaRoux_Bulletproof,synthesizer,S05,LaRoux_Bulletproof_STEM_05.wav
LaRoux_Bulletproof,female singer,S06,LaRoux_Bulletproof_STEM_06.wav
LaRoux_Bulletproof,kick drum,S07,LaRoux_Bulletproof_STEM_07.wav
LaRoux_Bulletproof,synthesizer,S08,LaRoux_Bulletproof_STEM_08.wav
LaRoux_Bulletproof,synthesizer,S09,LaRoux_Bulletproof_STEM_09.wav
LaRoux_Bulletproof,Unlabeled,S10,LaRoux_Bulletproof_STEM_10.wav
LaRoux_Bulletproof,synthesizer,S11,LaRoux_Bulletproof_STEM_11.wav
LennyKravitz_AreYouGonnaGoMyWay,drum set,S01,LennyKravitz_AreYouGonnaGoMyWay_STEM_01.wav
LennyKravitz_AreYouGonnaGoMyWay,distorted electric guitar,S02,LennyKravitz_AreYouGonnaGoMyWay_STEM_02.wav
LennyKravitz_AreYouGonnaGoMyWay,distorted electric guitar,S03,LennyKravitz_AreYouGonnaGoMyWay_STEM_03.wav
LennyKravitz_AreYouGonnaGoMyWay,male singer,S04,LennyKravitz_AreYouGonnaGoMyWay_STEM_04.wav
LennyKravitz_AreYouGonnaGoMyWay,electric bass,S05,LennyKravitz_AreYouGonnaGoMyWay_STEM_05.wav
LennyKravitz_AreYouGonnaGoMyWay,crowd,S06,LennyKravitz_AreYouGonnaGoMyWay_STEM_06.wav
LennyKravitz_AreYouGonnaGoMyWay,Unlabeled,S07,LennyKravitz_AreYouGonnaGoMyWay_STEM_07.wav
LewisAndClarke_TheSilverSea,male singer,S01,LewisAndClarke_TheSilverSea_STEM_01.wav
LewisAndClarke_TheSilverSea,string section,S02,LewisAndClarke_TheSilverSea_STEM_02.wav
LewisAndClarke_TheSilverSea,drum set,S03,LewisAndClarke_TheSilverSea_STEM_03.wav
LewisAndClarke_TheSilverSea,acoustic guitar,S04,LewisAndClarke_TheSilverSea_STEM_04.wav
LewisAndClarke_TheSilverSea,cello,S05,LewisAndClarke_TheSilverSea_STEM_05.wav
LewisAndClarke_TheSilverSea,synthesizer,S06,LewisAndClarke_TheSilverSea_STEM_06.wav
LewisAndClarke_TheSilverSea,electric bass,S07,LewisAndClarke_TheSilverSea_STEM_07.wav
LewisAndClarke_TheSilverSea,cymbal,S08,LewisAndClarke_TheSilverSea_STEM_08.wav
LewisAndClarke_TheSilverSea,electric piano,S09,LewisAndClarke_TheSilverSea_STEM_09.wav
LewisAndClarke_TheSilverSea,male singer,S10,LewisAndClarke_TheSilverSea_STEM_10.wav
LilyAllen_NotFair,double bass,S01,LilyAllen_NotFair_STEM_01.wav
LilyAllen_NotFair,Unlabeled,S02,LilyAllen_NotFair_STEM_02.wav
LilyAllen_NotFair,drum machine,S03,LilyAllen_NotFair_STEM_03.wav
LilyAllen_NotFair,"['synthesizer', 'clean electric guitar']",S04,LilyAllen_NotFair_STEM_04.wav
LilyAllen_NotFair,female singer,S05,LilyAllen_NotFair_STEM_05.wav
LilyAllen_NotFair,Unlabeled,S06,LilyAllen_NotFair_STEM_06.wav
LilyAllen_NotFair,female singer,S07,LilyAllen_NotFair_STEM_07.wav
LilyAllen_NotFair,synthesizer,S08,LilyAllen_NotFair_STEM_08.wav
LilyAllen_NotFair,piano,S09,LilyAllen_NotFair_STEM_09.wav
LinkinPark_InTheEnd,drum set,S01,LinkinPark_InTheEnd_STEM_01.wav
LinkinPark_InTheEnd,"['clean electric guitar', 'distorted electric guitar']",S02,LinkinPark_InTheEnd_STEM_02.wav
LinkinPark_InTheEnd,electric bass,S03,LinkinPark_InTheEnd_STEM_03.wav
LinkinPark_InTheEnd,Unlabeled,S04,LinkinPark_InTheEnd_STEM_04.wav
LinkinPark_InTheEnd,"['piano', 'string section']",S05,LinkinPark_InTheEnd_STEM_05.wav
LinkinPark_InTheEnd,"['male rapper', 'male singer', 'vocalists']",S06,LinkinPark_InTheEnd_STEM_06.wav
LittleTybee_TheAlchemist,acoustic guitar,S01,LittleTybee_TheAlchemist_STEM_01.wav
LittleTybee_TheAlchemist,distorted electric guitar,S02,LittleTybee_TheAlchemist_STEM_02.wav
LittleTybee_TheAlchemist,drum set,S03,LittleTybee_TheAlchemist_STEM_03.wav
LittleTybee_TheAlchemist,clean electric guitar,S04,LittleTybee_TheAlchemist_STEM_04.wav
LittleTybee_TheAlchemist,clean electric guitar,S05,LittleTybee_TheAlchemist_STEM_05.wav
LittleTybee_TheAlchemist,electric bass,S06,LittleTybee_TheAlchemist_STEM_06.wav
LittleTybee_TheAlchemist,female singer,S07,LittleTybee_TheAlchemist_STEM_07.wav
LittleTybee_TheAlchemist,clean electric guitar,S08,LittleTybee_TheAlchemist_STEM_08.wav
LittleTybee_TheAlchemist,electric piano,S09,LittleTybee_TheAlchemist_STEM_09.wav
LittleTybee_TheAlchemist,violin,S10,LittleTybee_TheAlchemist_STEM_10.wav
Lit_MyOwnWorstEnemy,drum set,S01,Lit_MyOwnWorstEnemy_STEM_01.wav
Lit_MyOwnWorstEnemy,distorted electric guitar,S02,Lit_MyOwnWorstEnemy_STEM_02.wav
Lit_MyOwnWorstEnemy,electric bass,S03,Lit_MyOwnWorstEnemy_STEM_03.wav
Lit_MyOwnWorstEnemy,Unlabeled,S04,Lit_MyOwnWorstEnemy_STEM_04.wav
Lit_MyOwnWorstEnemy,male singer,S05,Lit_MyOwnWorstEnemy_STEM_05.wav
Lit_MyOwnWorstEnemy,crowd,S06,Lit_MyOwnWorstEnemy_STEM_06.wav
Live_IAlone,"['male singer', 'vocalists']",S01,Live_IAlone_STEM_01.wav
Live_IAlone,drum set,S02,Live_IAlone_STEM_02.wav
Live_IAlone,electric bass,S03,Live_IAlone_STEM_03.wav
Live_IAlone,"['clean electric guitar', 'distorted electric guitar']",S04,Live_IAlone_STEM_04.wav
LizNelson_Coldwar,acoustic guitar,S01,LizNelson_Coldwar_STEM_01.wav
LizNelson_Coldwar,female singer,S02,LizNelson_Coldwar_STEM_02.wav
LizNelson_ImComingHome,female singer,S01,LizNelson_ImComingHome_STEM_01.wav
LizNelson_ImComingHome,female singer,S02,LizNelson_ImComingHome_STEM_02.wav
LizNelson_ImComingHome,female singer,S03,LizNelson_ImComingHome_STEM_03.wav
LizNelson_ImComingHome,female singer,S04,LizNelson_ImComingHome_STEM_04.wav
LizNelson_Rainfall,female singer,S01,LizNelson_Rainfall_STEM_01.wav
LizNelson_Rainfall,female singer,S02,LizNelson_Rainfall_STEM_02.wav
LizNelson_Rainfall,female singer,S03,LizNelson_Rainfall_STEM_03.wav
LizNelson_Rainfall,acoustic guitar,S04,LizNelson_Rainfall_STEM_04.wav
LizNelson_Rainfall,clean electric guitar,S05,LizNelson_Rainfall_STEM_05.wav
LoquilloYLosTrogloditas_CadillacSolitario,drum set,S01,LoquilloYLosTrogloditas_CadillacSolitario_STEM_01.wav
LoquilloYLosTrogloditas_CadillacSolitario,distorted electric guitar,S02,LoquilloYLosTrogloditas_CadillacSolitario_STEM_02.wav
LoquilloYLosTrogloditas_CadillacSolitario,electric bass,S03,LoquilloYLosTrogloditas_CadillacSolitario_STEM_03.wav
LoquilloYLosTrogloditas_CadillacSolitario,male singer,S04,LoquilloYLosTrogloditas_CadillacSolitario_STEM_04.wav
LoquilloYLosTrogloditas_CadillacSolitario,Unlabeled,S05,LoquilloYLosTrogloditas_CadillacSolitario_STEM_05.wav
LosLobos_LaBamba,drum set,S01,LosLobos_LaBamba_STEM_01.wav
LosLobos_LaBamba,electric bass,S02,LosLobos_LaBamba_STEM_02.wav
LosLobos_LaBamba,clean electric guitar,S03,LosLobos_LaBamba_STEM_03.wav
LosLobos_LaBamba,Unlabeled,S04,LosLobos_LaBamba_STEM_04.wav
LosLobos_LaBamba,"['male singer', 'vocalists']",S05,LosLobos_LaBamba_STEM_05.wav
LosLobos_LaBamba,crowd,S06,LosLobos_LaBamba_STEM_06.wav
Lushlife_ToynbeeSuite,brass section,S01,Lushlife_ToynbeeSuite_STEM_01.wav
Lushlife_ToynbeeSuite,drum machine,S02,Lushlife_ToynbeeSuite_STEM_02.wav
Lushlife_ToynbeeSuite,claps,S03,Lushlife_ToynbeeSuite_STEM_03.wav
Lushlife_ToynbeeSuite,clarinet,S04,Lushlife_ToynbeeSuite_STEM_04.wav
Lushlife_ToynbeeSuite,synthesizer,S05,Lushlife_ToynbeeSuite_STEM_05.wav
Lushlife_ToynbeeSuite,drum machine,S06,Lushlife_ToynbeeSuite_STEM_06.wav
Lushlife_ToynbeeSuite,drum set,S07,Lushlife_ToynbeeSuite_STEM_07.wav
Lushlife_ToynbeeSuite,electric bass,S08,Lushlife_ToynbeeSuite_STEM_08.wav
Lushlife_ToynbeeSuite,glockenspiel,S09,Lushlife_ToynbeeSuite_STEM_09.wav
Lushlife_ToynbeeSuite,clean electric guitar,S10,Lushlife_ToynbeeSuite_STEM_10.wav
Lushlife_ToynbeeSuite,clean electric guitar,S11,Lushlife_ToynbeeSuite_STEM_11.wav
Lushlife_ToynbeeSuite,clean electric guitar,S12,Lushlife_ToynbeeSuite_STEM_12.wav
Lushlife_ToynbeeSuite,horn section,S13,Lushlife_ToynbeeSuite_STEM_13.wav
Lushlife_ToynbeeSuite,trumpet section,S14,Lushlife_ToynbeeSuite_STEM_14.wav
Lushlife_ToynbeeSuite,fx/processed sound,S15,Lushlife_ToynbeeSuite_STEM_15.wav
Lushlife_ToynbeeSuite,synthesizer,S16,Lushlife_ToynbeeSuite_STEM_16.wav
Lushlife_ToynbeeSuite,male rapper,S17,Lushlife_ToynbeeSuite_STEM_17.wav
Lushlife_ToynbeeSuite,male rapper,S18,Lushlife_ToynbeeSuite_STEM_18.wav
Lushlife_ToynbeeSuite,synthesizer,S19,Lushlife_ToynbeeSuite_STEM_19.wav
Lushlife_ToynbeeSuite,fx/processed sound,S20,Lushlife_ToynbeeSuite_STEM_20.wav
Lushlife_ToynbeeSuite,synthesizer,S21,Lushlife_ToynbeeSuite_STEM_21.wav
Lushlife_ToynbeeSuite,drum machine,S22,Lushlife_ToynbeeSuite_STEM_22.wav
Lushlife_ToynbeeSuite,piano,S23,Lushlife_ToynbeeSuite_STEM_23.wav
Lushlife_ToynbeeSuite,string section,S24,Lushlife_ToynbeeSuite_STEM_24.wav
Lushlife_ToynbeeSuite,scratches,S25,Lushlife_ToynbeeSuite_STEM_25.wav
Lushlife_ToynbeeSuite,male rapper,S26,Lushlife_ToynbeeSuite_STEM_26.wav
LynyrdSkynyrd_FreeBird,drum set,S01,LynyrdSkynyrd_FreeBird_STEM_01.wav
LynyrdSkynyrd_FreeBird,"['acoustic guitar', 'clean electric guitar']",S02,LynyrdSkynyrd_FreeBird_STEM_02.wav
LynyrdSkynyrd_FreeBird,electric bass,S03,LynyrdSkynyrd_FreeBird_STEM_03.wav
LynyrdSkynyrd_FreeBird,Unlabeled,S04,LynyrdSkynyrd_FreeBird_STEM_04.wav
LynyrdSkynyrd_FreeBird,male singer,S05,LynyrdSkynyrd_FreeBird_STEM_05.wav
Maroon5_ThisLove,drum set,S01,Maroon5_ThisLove_STEM_01.wav
Maroon5_ThisLove,Unlabeled,S02,Maroon5_ThisLove_STEM_02.wav
Maroon5_ThisLove,electric bass,S03,Maroon5_ThisLove_STEM_03.wav
Maroon5_ThisLove,"['male singer', 'vocalists']",S04,Maroon5_ThisLove_STEM_04.wav
Maroon5_ThisLove,Unlabeled,S05,Maroon5_ThisLove_STEM_05.wav
MartinaMcbride_ThisOnesForTheGirls,drum set,S01,MartinaMcbride_ThisOnesForTheGirls_STEM_01.wav
MartinaMcbride_ThisOnesForTheGirls,distorted electric guitar,S02,MartinaMcbride_ThisOnesForTheGirls_STEM_02.wav
MartinaMcbride_ThisOnesForTheGirls,electric bass,S03,MartinaMcbride_ThisOnesForTheGirls_STEM_03.wav
MartinaMcbride_ThisOnesForTheGirls,"['female singer', 'vocalists']",S04,MartinaMcbride_ThisOnesForTheGirls_STEM_04.wav
MartinaMcbride_ThisOnesForTheGirls,distorted electric guitar,S05,MartinaMcbride_ThisOnesForTheGirls_STEM_05.wav
MartinaMcbride_ThisOnesForTheGirls,Unlabeled,S06,MartinaMcbride_ThisOnesForTheGirls_STEM_06.wav
MarvinGaye_IHeardItThroughTheGrapevine,Unlabeled,S01,MarvinGaye_IHeardItThroughTheGrapevine_STEM_01.wav
MarvinGaye_IHeardItThroughTheGrapevine,"['synthesizer', 'string section']",S02,MarvinGaye_IHeardItThroughTheGrapevine_STEM_02.wav
MarvinGaye_IHeardItThroughTheGrapevine,electric bass,S03,MarvinGaye_IHeardItThroughTheGrapevine_STEM_03.wav
MarvinGaye_IHeardItThroughTheGrapevine,Unlabeled,S04,MarvinGaye_IHeardItThroughTheGrapevine_STEM_04.wav
MarvinGaye_IHeardItThroughTheGrapevine,Unlabeled,S05,MarvinGaye_IHeardItThroughTheGrapevine_STEM_05.wav
MarvinGaye_IHeardItThroughTheGrapevine,"['male singer', 'vocalists']",S06,MarvinGaye_IHeardItThroughTheGrapevine_STEM_06.wav
MarvinGaye_WhatsGoingOn,alto saxophone,S01,MarvinGaye_WhatsGoingOn_STEM_01.wav
MarvinGaye_WhatsGoingOn,piano,S02,MarvinGaye_WhatsGoingOn_STEM_02.wav
MarvinGaye_WhatsGoingOn,vibraphone,S03,MarvinGaye_WhatsGoingOn_STEM_03.wav
MarvinGaye_WhatsGoingOn,string section,S04,MarvinGaye_WhatsGoingOn_STEM_04.wav
MarvinGaye_WhatsGoingOn,vocalists,S05,MarvinGaye_WhatsGoingOn_STEM_05.wav
MarvinGaye_WhatsGoingOn,drum set,S06,MarvinGaye_WhatsGoingOn_STEM_06.wav
MarvinGaye_WhatsGoingOn,electric bass,S07,MarvinGaye_WhatsGoingOn_STEM_07.wav
MarvinGaye_WhatsGoingOn,acoustic guitar,S08,MarvinGaye_WhatsGoingOn_STEM_08.wav
MarvinGaye_WhatsGoingOn,"['vocalists', 'snaps']",S09,MarvinGaye_WhatsGoingOn_STEM_09.wav
MarvinGaye_WhatsGoingOn,clean electric guitar,S10,MarvinGaye_WhatsGoingOn_STEM_10.wav
MarvinGaye_WhatsGoingOn,bongo,S11,MarvinGaye_WhatsGoingOn_STEM_11.wav
MarvinGaye_WhatsGoingOn,male singer,S12,MarvinGaye_WhatsGoingOn_STEM_12.wav
MatthewEntwistle_AnEveningWithOliver,cello,S01,MatthewEntwistle_AnEveningWithOliver_STEM_01.wav
MatthewEntwistle_AnEveningWithOliver,cello,S02,MatthewEntwistle_AnEveningWithOliver_STEM_02.wav
MatthewEntwistle_AnEveningWithOliver,clarinet,S03,MatthewEntwistle_AnEveningWithOliver_STEM_03.wav
MatthewEntwistle_AnEveningWithOliver,bassoon,S04,MatthewEntwistle_AnEveningWithOliver_STEM_04.wav
MatthewEntwistle_AnEveningWithOliver,bongo,S05,MatthewEntwistle_AnEveningWithOliver_STEM_05.wav
MatthewEntwistle_AnEveningWithOliver,vocalists,S06,MatthewEntwistle_AnEveningWithOliver_STEM_06.wav
MatthewEntwistle_AnEveningWithOliver,double bass,S07,MatthewEntwistle_AnEveningWithOliver_STEM_07.wav
MatthewEntwistle_AnEveningWithOliver,glockenspiel,S08,MatthewEntwistle_AnEveningWithOliver_STEM_08.wav
MatthewEntwistle_AnEveningWithOliver,harp,S09,MatthewEntwistle_AnEveningWithOliver_STEM_09.wav
MatthewEntwistle_AnEveningWithOliver,french horn section,S10,MatthewEntwistle_AnEveningWithOliver_STEM_10.wav
MatthewEntwistle_AnEveningWithOliver,piano,S11,MatthewEntwistle_AnEveningWithOliver_STEM_11.wav
MatthewEntwistle_AnEveningWithOliver,flute,S12,MatthewEntwistle_AnEveningWithOliver_STEM_12.wav
MatthewEntwistle_AnEveningWithOliver,oboe,S13,MatthewEntwistle_AnEveningWithOliver_STEM_13.wav
MatthewEntwistle_AnEveningWithOliver,viola,S14,MatthewEntwistle_AnEveningWithOliver_STEM_14.wav
MatthewEntwistle_AnEveningWithOliver,viola,S15,MatthewEntwistle_AnEveningWithOliver_STEM_15.wav
MatthewEntwistle_AnEveningWithOliver,violin,S16,MatthewEntwistle_AnEveningWithOliver_STEM_16.wav
MatthewEntwistle_AnEveningWithOliver,violin,S17,MatthewEntwistle_AnEveningWithOliver_STEM_17.wav
MatthewEntwistle_AnEveningWithOliver,violin,S18,MatthewEntwistle_AnEveningWithOliver_STEM_18.wav
MatthewEntwistle_AnEveningWithOliver,violin,S19,MatthewEntwistle_AnEveningWithOliver_STEM_19.wav
MatthewEntwistle_AnEveningWithOliver,violin,S20,MatthewEntwistle_AnEveningWithOliver_STEM_20.wav
MatthewEntwistle_AnEveningWithOliver,violin,S21,MatthewEntwistle_AnEveningWithOliver_STEM_21.wav
MatthewEntwistle_AnEveningWithOliver,violin,S22,MatthewEntwistle_AnEveningWithOliver_STEM_22.wav
MatthewEntwistle_AnEveningWithOliver,violin,S23,MatthewEntwistle_AnEveningWithOliver_STEM_23.wav
MatthewEntwistle_AnEveningWithOliver,violin section,S24,MatthewEntwistle_AnEveningWithOliver_STEM_24.wav
MatthewEntwistle_DontYouEver,double bass,S01,MatthewEntwistle_DontYouEver_STEM_01.wav
MatthewEntwistle_DontYouEver,piano,S02,MatthewEntwistle_DontYouEver_STEM_02.wav
MatthewEntwistle_DontYouEver,brass section,S03,MatthewEntwistle_DontYouEver_STEM_03.wav
MatthewEntwistle_DontYouEver,drum set,S04,MatthewEntwistle_DontYouEver_STEM_04.wav
MatthewEntwistle_DontYouEver,violin section,S05,MatthewEntwistle_DontYouEver_STEM_05.wav
MatthewEntwistle_DontYouEver,violin section,S06,MatthewEntwistle_DontYouEver_STEM_06.wav
MatthewEntwistle_DontYouEver,male singer,S07,MatthewEntwistle_DontYouEver_STEM_07.wav
MatthewEntwistle_FairerHopes,bass drum,S01,MatthewEntwistle_FairerHopes_STEM_01.wav
MatthewEntwistle_FairerHopes,cello section,S02,MatthewEntwistle_FairerHopes_STEM_02.wav
MatthewEntwistle_FairerHopes,cello section,S03,MatthewEntwistle_FairerHopes_STEM_03.wav
MatthewEntwistle_FairerHopes,cello section,S04,MatthewEntwistle_FairerHopes_STEM_04.wav
MatthewEntwistle_FairerHopes,clarinet section,S05,MatthewEntwistle_FairerHopes_STEM_05.wav
MatthewEntwistle_FairerHopes,cymbal,S06,MatthewEntwistle_FairerHopes_STEM_06.wav
MatthewEntwistle_FairerHopes,double bass,S07,MatthewEntwistle_FairerHopes_STEM_07.wav
MatthewEntwistle_FairerHopes,double bass,S08,MatthewEntwistle_FairerHopes_STEM_08.wav
MatthewEntwistle_FairerHopes,gong,S09,MatthewEntwistle_FairerHopes_STEM_09.wav
MatthewEntwistle_FairerHopes,harp,S10,MatthewEntwistle_FairerHopes_STEM_10.wav
MatthewEntwistle_FairerHopes,french horn,S11,MatthewEntwistle_FairerHopes_STEM_11.wav
MatthewEntwistle_FairerHopes,french horn,S12,MatthewEntwistle_FairerHopes_STEM_12.wav
MatthewEntwistle_FairerHopes,piano,S13,MatthewEntwistle_FairerHopes_STEM_13.wav
MatthewEntwistle_FairerHopes,flute,S14,MatthewEntwistle_FairerHopes_STEM_14.wav
MatthewEntwistle_FairerHopes,string section,S15,MatthewEntwistle_FairerHopes_STEM_15.wav
MatthewEntwistle_FairerHopes,violin section,S16,MatthewEntwistle_FairerHopes_STEM_16.wav
MatthewEntwistle_FairerHopes,violin section,S17,MatthewEntwistle_FairerHopes_STEM_17.wav
MatthewEntwistle_FairerHopes,violin section,S18,MatthewEntwistle_FairerHopes_STEM_18.wav
MatthewEntwistle_ImpressionsOfSaturn,cello,S01,MatthewEntwistle_ImpressionsOfSaturn_STEM_01.wav
MatthewEntwistle_ImpressionsOfSaturn,fx/processed sound,S02,MatthewEntwistle_ImpressionsOfSaturn_STEM_02.wav
MatthewEntwistle_ImpressionsOfSaturn,fx/processed sound,S03,MatthewEntwistle_ImpressionsOfSaturn_STEM_03.wav
MatthewEntwistle_ImpressionsOfSaturn,fx/processed sound,S04,MatthewEntwistle_ImpressionsOfSaturn_STEM_04.wav
MatthewEntwistle_ImpressionsOfSaturn,fx/processed sound,S05,MatthewEntwistle_ImpressionsOfSaturn_STEM_05.wav
MatthewEntwistle_ImpressionsOfSaturn,piano,S06,MatthewEntwistle_ImpressionsOfSaturn_STEM_06.wav
MatthewEntwistle_ImpressionsOfSaturn,viola,S07,MatthewEntwistle_ImpressionsOfSaturn_STEM_07.wav
MatthewEntwistle_ImpressionsOfSaturn,violin,S08,MatthewEntwistle_ImpressionsOfSaturn_STEM_08.wav
MatthewEntwistle_ImpressionsOfSaturn,violin,S09,MatthewEntwistle_ImpressionsOfSaturn_STEM_09.wav
MatthewEntwistle_Lontano,piano,S01,MatthewEntwistle_Lontano_STEM_01.wav
MatthewEntwistle_Lontano,female singer,S02,MatthewEntwistle_Lontano_STEM_02.wav
MatthewEntwistle_ReturnToVenezia,viola,S01,MatthewEntwistle_ReturnToVenezia_STEM_01.wav
MatthewEntwistle_ReturnToVenezia,piano,S02,MatthewEntwistle_ReturnToVenezia_STEM_02.wav
MatthewEntwistle_TheArch,fx/processed sound,S01,MatthewEntwistle_TheArch_STEM_01.wav
MatthewEntwistle_TheArch,fx/processed sound,S02,MatthewEntwistle_TheArch_STEM_02.wav
MatthewEntwistle_TheArch,synthesizer,S03,MatthewEntwistle_TheArch_STEM_03.wav
MatthewEntwistle_TheArch,gong,S04,MatthewEntwistle_TheArch_STEM_04.wav
MatthewEntwistle_TheArch,cello section,S05,MatthewEntwistle_TheArch_STEM_05.wav
MatthewEntwistle_TheArch,cello section,S06,MatthewEntwistle_TheArch_STEM_06.wav
MatthewEntwistle_TheArch,flute section,S07,MatthewEntwistle_TheArch_STEM_07.wav
MatthewEntwistle_TheArch,fx/processed sound,S08,MatthewEntwistle_TheArch_STEM_08.wav
MatthewEntwistle_TheArch,french horn section,S09,MatthewEntwistle_TheArch_STEM_09.wav
MatthewEntwistle_TheArch,bamboo flute,S10,MatthewEntwistle_TheArch_STEM_10.wav
MatthewEntwistle_TheArch,piccolo,S11,MatthewEntwistle_TheArch_STEM_11.wav
MatthewEntwistle_TheArch,trombone section,S12,MatthewEntwistle_TheArch_STEM_12.wav
MatthewEntwistle_TheArch,trumpet section,S13,MatthewEntwistle_TheArch_STEM_13.wav
MatthewEntwistle_TheArch,viola section,S14,MatthewEntwistle_TheArch_STEM_14.wav
MatthewEntwistle_TheArch,violin section,S15,MatthewEntwistle_TheArch_STEM_15.wav
MatthewEntwistle_TheArch,violin section,S16,MatthewEntwistle_TheArch_STEM_16.wav
MatthewEntwistle_TheArch,fx/processed sound,S17,MatthewEntwistle_TheArch_STEM_17.wav
MatthewEntwistle_TheArch,piano,S18,MatthewEntwistle_TheArch_STEM_18.wav
MatthewEntwistle_TheArch,cymbal,S19,MatthewEntwistle_TheArch_STEM_19.wav
MatthewEntwistle_TheFlaxenField,cello,S01,MatthewEntwistle_TheFlaxenField_STEM_01.wav
MatthewEntwistle_TheFlaxenField,clarinet,S02,MatthewEntwistle_TheFlaxenField_STEM_02.wav
MatthewEntwistle_TheFlaxenField,piano,S03,MatthewEntwistle_TheFlaxenField_STEM_03.wav
MatthewEntwistle_TheFlaxenField,violin,S04,MatthewEntwistle_TheFlaxenField_STEM_04.wav
MatthewEntwistle_TheFlaxenField,violin,S05,MatthewEntwistle_TheFlaxenField_STEM_05.wav
McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe,drum set,S01,McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe_STEM_01.wav
McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe,distorted electric guitar,S02,McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe_STEM_02.wav
McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe,electric bass,S03,McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe_STEM_03.wav
McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe,Unlabeled,S04,McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe_STEM_04.wav
McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe,"['male singer', 'male rapper']",S05,McFrontalot_LivinOnTheCornerOfDudeAndCatastrophe_STEM_05.wav
Meaxic_TakeAStep,electric bass,S01,Meaxic_TakeAStep_STEM_01.wav
Meaxic_TakeAStep,clean electric guitar,S02,Meaxic_TakeAStep_STEM_02.wav
Meaxic_TakeAStep,distorted electric guitar,S03,Meaxic_TakeAStep_STEM_03.wav
Meaxic_TakeAStep,male singer,S04,Meaxic_TakeAStep_STEM_04.wav
Meaxic_TakeAStep,drum set,S05,Meaxic_TakeAStep_STEM_05.wav
Meaxic_TakeAStep,vocalists,S06,Meaxic_TakeAStep_STEM_06.wav
Meaxic_TakeAStep,vocalists,S07,Meaxic_TakeAStep_STEM_07.wav
Meaxic_TakeAStep,vocalists,S08,Meaxic_TakeAStep_STEM_08.wav
Meaxic_YouListen,male singer,S01,Meaxic_YouListen_STEM_01.wav
Meaxic_YouListen,vocalists,S02,Meaxic_YouListen_STEM_02.wav
Meaxic_YouListen,acoustic guitar,S03,Meaxic_YouListen_STEM_03.wav
Meaxic_YouListen,electric bass,S04,Meaxic_YouListen_STEM_04.wav
Meaxic_YouListen,clean electric guitar,S05,Meaxic_YouListen_STEM_05.wav
Meaxic_YouListen,distorted electric guitar,S06,Meaxic_YouListen_STEM_06.wav
Meaxic_YouListen,drum set,S07,Meaxic_YouListen_STEM_07.wav
MichaelJackson_BeatIt,drum set,S01,MichaelJackson_BeatIt_STEM_01.wav
MichaelJackson_BeatIt,"['electric bass', 'synthesizer']",S02,MichaelJackson_BeatIt_STEM_02.wav
MichaelJackson_BeatIt,distorted electric guitar,S03,MichaelJackson_BeatIt_STEM_03.wav
MichaelJackson_BeatIt,Unlabeled,S04,MichaelJackson_BeatIt_STEM_04.wav
MichaelJackson_BeatIt,"['male singer', 'vocalists']",S05,MichaelJackson_BeatIt_STEM_05.wav
MichaelJackson_BeatIt,crowd,S06,MichaelJackson_BeatIt_STEM_06.wav
MichaelKropf_AllGoodThings,piano,S01,MichaelKropf_AllGoodThings_STEM_01.wav
